Date,Year,Month,Temperature_C,Rainfall_mm,Humidity_Percent,CO2_ppm,Season,Temp_5yr_Avg,Temp_10yr_Avg,Rainfall_5yr_Avg,Temp_Change_1yr,Temperature_C_normalized,Rainfall_mm_normalized
1967-07-31,1967,7,20.347941420996406,91.67492433240727,82.05138267803288,345.3354364654655,Summer,15.231017895981534,15.121181882944798,83.05522837869593,-0.37161333449611433,1.359080372344665,0.3273708725479688
1967-08-31,1967,8,18.96001136545114,128.61668706933057,70.62069740095869,346.3179026312159,Summer,15.223201291523209,15.116882598991223,83.46941765267235,-0.30153486520102746,0.9893971053709099,1.2851895929796302
1967-09-30,1967,9,17.593013904518564,116.89697094866358,56.803975587002896,346.86505286559446,Fall,15.226306370646142,15.12085781769912,83.57064436418021,0.22312038501834763,0.6252893570853899,0.9813231105256184
1967-10-31,1967,10,14.992891514573385,104.26710646193301,59.30201116653382,350.3707840666027,Fall,15.22243784229818,15.125005991823507,83.41429129943005,-1.0389611124428892,-0.06726840964509141,0.6538584811831079
1967-11-30,1967,11,13.005461938113202,83.35365489884414,49.70558491179306,348.6552686088138,Fall,15.230564759786374,15.12061458455218,83.3197538962936,0.18751240171641648,-0.5966318712767537,0.1116186438851971
1967-12-31,1967,12,10.527070297670118,73.77707992130055,46.46515598686075,348.3611224514616,Winter,15.221121192776485,15.122607565055455,83.19162252166971,-0.5243439778432517,-1.2567659427444222,-0.13668089873355907
1968-01-31,1968,1,9.382700608763043,58.46778745238369,57.2241342611505,350.5125562708818,Winter,15.20626740659464,15.117139634031247,83.22789813279186,-0.42341653737170937,-1.561575485221478,-0.5336172070444731
1968-02-29,1968,2,10.244167891795602,24.209274938592866,60.93441082990348,348.57271924478556,Winter,15.188029380657982,15.115975374530054,83.08826624903641,-0.31157550679134793,-1.3321186488988683,-1.4218651462001795
1968-03-31,1968,3,12.221257102597837,27.82743422465477,55.03289141901586,348.7097728550904,Spring,15.171707712295474,15.117626629221668,82.8412300314606,-0.13778967516273788,-0.8055094039821338,-1.3280542275828626
1968-04-30,1968,4,15.588474299302513,49.00867249109425,75.80996154189363,349.48694211124365,Spring,15.17923091611541,15.12174223585135,83.15515886178379,0.041035737999514765,0.09136853948091593,-0.7788712695849875
1968-05-31,1968,5,18.19450892002462,84.81641226711216,79.37889625102517,348.16752480113314,Spring,15.187370746524921,15.12376892057397,83.74221086588149,0.5894681515025226,0.7855010633686367,0.14954472772569827
1968-06-30,1968,6,19.42373963343233,50.89553999146686,70.00807387507268,351.64381109138105,Summer,15.194175310186397,15.122656617396384,83.43160288612536,0.07861081746294118,1.1129138347697969,-0.7299489420907285
1968-07-31,1968,7,19.889232000938605,97.0339933501735,76.37694937566111,351.50844044969745,Summer,15.182836859767743,15.118818102936432,83.61941960203701,-0.4587094200578008,1.236900442368306,0.46631975449104296
1968-08-31,1968,8,20.022145224563104,96.66265343588188,73.43688028035419,347.00908747594866,Summer,15.20234495229338,15.122144519976052,77.70435140353256,1.0621338591119631,1.272302654848109,0.4566917266114608
1968-09-30,1968,9,17.93304801291302,123.03443799691384,64.10556910522115,348.1986518251398,Fall,15.198453757371615,15.126424485669958,77.55925260969214,0.34003410839445536,0.7158594254916004,1.140454142704841
1968-10-31,1968,10,15.532368000150258,107.6939025715407,43.15430794089685,346.39155191326273,Fall,15.202278660795146,15.133834210992767,77.4661399312023,0.5394764855768734,0.07642429939796465,0.7427077731960205
1968-11-30,1968,11,12.805546450664814,100.98725362988651,46.48928372191068,347.7119885554745,Fall,15.205738568590592,15.135909145087084,77.4642981145906,-0.19991548744838816,-0.6498805275928936,0.5688191054184261
1968-12-31,1968,12,11.059822696791468,83.10727063268287,44.66055522846832,350.33834632267207,Winter,15.209931038851282,15.180880912520935,78.03696784854846,0.5327523991213496,-1.1148642333546703,0.10523044134517023
1969-01-31,1969,1,9.604006280275446,76.03398082767092,50.91490249148205,350.4008026441729,Winter,15.105406234958421,15.174368738411841,78.1684234193813,0.2213056715124022,-1.502629428597332,-0.07816441824844958
1969-02-28,1969,2,10.960259524699774,60.91470688054038,54.11187184078696,349.21616706416444,Winter,15.094957959573293,15.173993596688318,78.1325425200105,0.7160916329041722,-1.1413834650566363,-0.4701739638953345
1969-03-31,1969,3,13.477937196226348,48.27266960337706,69.50167492715032,353.6897841125283,Spring,15.113394669461423,15.185784443809043,78.43923169676364,1.2566800936285105,-0.4707853300294598,-0.7979542069414848
1969-04-30,1969,4,15.194194781612465,52.7009070321475,79.60174402160072,351.2657191719779,Spring,15.11715549258661,15.18250671984483,78.8327057454703,-0.3942795176900482,-0.013650110139169176,-0.6831397424017848
1969-05-31,1969,5,17.610351005532777,88.99819308675367,70.35506497476455,352.79588667476133,Spring,15.115667095651519,15.178546892907516,79.24587723731065,-0.5841579144918434,0.6299071950788689,0.25796911403120926
1969-06-30,1969,6,19.686958023376448,60.83436034188681,70.36662892719615,350.43411382865185,Summer,15.105050135167932,15.179475955005138,79.0069319337064,0.26321838994411806,1.18302358845179,-0.47225717306410975
1969-07-31,1969,7,21.313367981807307,110.4190044129252,75.07751118771372,351.5664720338977,Summer,15.13305263566101,15.199701051110997,78.76585743675967,1.4241359808687015,1.6162273687641617,0.8133636749554679
1969-08-31,1969,8,19.942878565786025,104.86429204964611,70.86445608284288,351.35274441130053,Summer,15.143399048263651,15.201279151825414,79.30136907996956,-0.07926665877707961,1.2511895178699688,0.6693421910308753
1969-09-30,1969,9,18.113358400725016,123.39238842689059,67.92677813762083,348.4083637486029,Fall,15.146661224720917,15.212070251688493,79.08457735251072,0.18031038781199626,0.7638861491505647,1.1497350106823623
1969-10-31,1969,10,15.44741365384728,114.09124234173234,55.61062851471075,351.3015627328513,Fall,15.144904732343122,15.20958518534635,78.72221637839719,-0.08495434630297893,0.05379621366740044,0.9085767339299138
1969-11-30,1969,11,12.103354104299761,122.94977929177838,46.09898637222348,350.94244137198,Fall,15.142309298926223,15.201955781065022,79.44379052395452,-0.7021923463650523,-0.8369135553820473,1.1382591285360883
1969-12-31,1969,12,10.514491441122907,37.641723885933416,49.87683464312272,354.27627448793965,Winter,15.140298138800555,15.197992261383318,78.98912419900248,-0.545331255668561,-1.2601163945662472,-1.07359126564315
1970-01-31,1970,1,10.608196983713816,54.42060908006282,55.85468698324662,350.9963627785022,Winter,15.153719076855554,15.206952397110609,78.89949319873504,1.0041907034383701,-1.2351573766530957,-0.6385516477083061
1970-02-28,1970,2,11.24729917744039,52.03145749864558,55.658303785428394,351.4104606366045,Winter,15.14385682639889,15.208186612956801,78.94435128332957,0.2870396527406154,-1.064928779064211,-0.7004970975485517
1970-03-31,1970,3,12.865978857283629,36.644798719223,61.627800771792856,353.95161204937637,Spring,15.135485403981685,15.214790016512021,79.27903405622028,-0.6119583389427188,-0.633784003549286,-1.0994393442620487
1970-04-30,1970,4,16.73628014346377,32.0819797929028,71.21333875855733,356.2230141967685,Spring,15.16095692759579,15.23213217553308,79.12151077051152,1.5420853618513046,0.39709332195520347,-1.2177432112619093
1970-05-31,1970,5,17.652390103324777,64.4611273691653,70.78644767543037,351.8547096845767,Spring,15.171655304573967,15.232652054886275,79.0768080917951,0.042039097791999325,0.6411045540165785,-0.3782230746343785
1970-06-30,1970,6,20.701141095355133,74.45222648642005,86.48108251140336,354.8597763558689,Summer,15.253892920303716,15.241268644712228,79.14073247885243,1.0141830719786853,1.4531571660485838,-0.11917583207738033
1970-07-31,1970,7,20.762460961510047,84.3807322926582,81.4943948970772,355.4485392263839,Summer,15.259495157135948,15.24604691527043,78.35618819512345,-0.5509070202972595,1.4694900701167477,0.13824850348699677
1970-08-31,1970,8,20.074378569804004,128.00351708084605,76.84388093678457,351.4772108149861,Summer,15.264675041067903,15.250178085771276,78.60334132690598,0.13150000401797968,1.286215311063366,1.2692914427489612
1970-09-30,1970,9,17.780235685733945,110.43830183919547,53.12471439747952,354.6045300324352,Fall,15.270725104042537,15.254107194465488,78.85517607462079,-0.33312271499107027,0.6751569706959019,0.8138640148084805
1970-10-31,1970,10,15.421588871856772,99.82084980503544,53.90660480738137,354.5041410105098,Fall,15.270078820833598,15.255264700097106,77.88976283967818,-0.025824781990507972,0.04691763233184076,0.538576817659136
1970-11-30,1970,11,12.234449362820081,103.18298480870097,48.764475027600824,353.6840083617508,Fall,15.276687034629061,15.25302869297774,77.56344098938762,0.13109525852032,-0.8019955685130898,0.6257495893014245
1970-12-31,1970,12,10.112954287222983,51.33370583938518,40.89823216715824,352.80422031525563,Winter,15.271529217342882,15.253294299961755,77.12727044667432,-0.4015371538999233,-1.3670681579292432,-0.7185882646163289
1971-01-31,1971,1,10.139033068023707,73.54086155300052,52.06112785253451,358.47928944922353,Winter,15.273613778764,15.251750374493826,77.40554571514257,-0.4691639156901086,-1.360121922528846,-0.14280552188375456
1971-02-28,1971,2,11.035050329517606,47.071771269692235,55.294386743583004,354.72750716830177,Winter,15.268963850086177,15.247712886601034,77.46252751034326,-0.2122488479227833,-1.1214624978910466,-0.8290908615058552
1971-03-31,1971,3,12.96205379805204,34.65061924303377,63.94477369868957,355.0944352060816,Spring,15.27619905141326,15.252762886301898,77.33682675681933,0.0960749407684105,-0.6081938826093495,-1.1511440354484694
1971-04-30,1971,4,15.872408012791633,38.545995934336815,60.59833576829003,355.92145782948774,Spring,15.29500759877575,15.256225941569257,77.75528705512208,-0.8638721306721369,0.16699594043478524,-1.050145478757129
1971-05-31,1971,5,17.575263956673,48.35119982308849,84.87888971126891,356.9295459225705,Spring,15.295631797010158,15.25932636421223,77.7249161196489,-0.07712614665177853,0.6205615549299818,-0.7959180909311342
1971-06-30,1971,6,18.728407046666735,101.63395738109162,78.78106009467913,351.6510584934077,Summer,15.277871149444563,15.258288743935493,78.59608921442621,-1.9727340486883982,0.927707943967302,0.585586712418904
1971-07-31,1971,7,20.509463838110232,132.06087004321876,79.77316293630756,353.49566304553673,Summer,15.274369634154857,15.249060792400712,79.1374302462996,-0.2529971233998154,1.402102810405982,1.3744896881720245
1971-08-31,1971,8,19.3478115413334,121.06617618670612,72.58064509974905,355.8561601357706,Summer,15.275807389332877,15.249569880310673,79.60687046610738,-0.7265670284706047,1.0926899445023661,1.0894214396377682
1971-09-30,1971,9,17.705030621180857,125.27572632410343,73.17185620226303,354.513520869368,Fall,15.281393007694222,15.255854923498754,79.90414862895585,-0.07520506455308862,0.6551256630331858,1.198565823323738
1971-10-31,1971,10,15.17624403454852,118.11130457164265,64.40358819040401,355.61385561356553,Fall,15.267132864486426,15.257106229421867,80.20509786331372,-0.2453448373082523,-0.018431396337782353,1.0128081126144988
1971-11-30,1971,11,13.720752837252636,94.05071183368653,45.125739378858206,356.5165482388463,Fall,15.282179586167357,15.258105969493693,79.7582971070733,1.486303474432555,-0.4061099675439493,0.3889698211606294
1971-12-31,1971,12,12.085984118417542,57.70989398411631,45.18972899421495,355.1837669283491,Winter,15.299422416882427,15.270995880846588,79.55194537220554,1.9730298311945589,-0.8415401524519579,-0.553267719045456
1972-01-31,1972,1,10.598362810332254,67.1954189555928,44.63462427168038,356.4390396888176,Winter,15.312626511285718,15.27503560350408,79.41124362397323,0.4593297423085474,-1.2377767661022663,-0.3073289029823744
1972-02-29,1972,2,10.71260086274807,32.91491263359809,50.7926221124187,359.0050502442906,Winter,15.31524080235507,15.278036375622216,79.18956616829158,-0.3224494667695357,-1.2073487944180543,-1.1961470932487623
1972-03-31,1972,3,12.951923528138172,19.918524249228664,55.45059905707845,355.97540636356337,Spring,15.325122081528031,15.277845172826385,78.39071889316178,-0.010130269913867451,-0.6108921390972193,-1.5331148817432638
1972-04-30,1972,4,14.876083034307928,53.584774911115815,72.61628206962853,357.610920164008,Spring,15.313932822744778,15.270627277961529,78.4670877133053,-0.9963249784837043,-0.09838102978199646,-0.6602229907867375
1972-05-31,1972,5,17.929787761839723,61.51774857391091,75.94651315345504,359.9545233899477,Spring,15.319345272633406,15.269463857350653,78.28713381193894,0.35452380516672477,0.7149910385991086,-0.4545384180979006
1972-06-30,1972,6,19.89402969593318,95.24586973617163,77.28928443692766,359.7348010219795,Summer,15.328493620632802,15.276181173955823,78.6190488769287,1.1656226492664459,1.2381783364181194,0.4199576389598024
1972-07-31,1972,7,20.11370459664857,95.88393018544168,81.98400669587234,354.92984409075575,Summer,15.324589673560338,15.277803784770935,78.68919897447927,-0.3957592414616613,1.2966900277271574,0.4365011441365886
1972-08-31,1972,8,19.759361034962577,111.45636358777276,69.8595987827129,352.1661452632562,Summer,15.337912168052195,15.280556729787703,78.40319358311997,0.4115494936291775,1.2023085529605981,0.8402601185430778
1972-09-30,1972,9,18.035440263052287,120.25255689656022,64.76382497524448,358.022778313875,Fall,15.345285940694426,15.285796155670283,78.45912001558492,0.3304096418714302,0.7431321986353504,1.068326079544755
1972-10-31,1972,10,14.354677858320164,117.55827709780044,55.00921590467275,359.06160482157094,Fall,15.334649046423538,15.278543444360858,78.68063952618269,-0.8215661762283553,-0.2372603400945442,0.9984693256126089
1972-11-30,1972,11,11.613113584581274,105.73635462015439,50.50064370217894,359.4756075405981,Fall,15.31144324053134,15.271004000158856,79.05368452153786,-2.107639252671362,-0.9674919776940001,0.691952856942216
1972-12-31,1972,12,11.035459419568,77.1541934231359,52.75438680980768,356.896530533151,Winter,15.31991639256297,15.270518792669728,79.10996974656845,-1.050524698849543,-1.1213535343696417,-0.04911976755214508
1973-01-31,1973,1,10.43626463756791,61.0872687854819,55.647712548351706,360.09265132748266,Winter,15.33747579304305,15.271871599818844,79.15362776878676,-0.16209817276434535,-1.2809525600398484,-0.46569981294148355
1973-02-28,1973,2,11.11176974122557,43.317245057360445,48.28511960654318,356.3171746614366,Winter,15.351935823866885,15.269982602262434,79.4720939374329,0.39916887847750004,-1.1010278350294784,-0.9264374748261884
1973-03-31,1973,3,12.206671998320878,28.506794470588513,60.54407183698461,358.43160582256615,Spring,15.351692738795602,15.261700225545537,79.48341660819845,-0.7452515298172937,-0.8093942315904967,-1.3104399094436248
1973-04-30,1973,4,15.985643236679119,48.64701293392625,77.5013523958841,356.4499074721998,Spring,15.35831222108521,15.26877156860031,79.47738894891232,1.1095602023711901,0.19715680289033938,-0.7882483070789864
1973-05-31,1973,5,18.068671565279168,29.131620954994744,78.926492191979,355.18618640075147,Spring,15.356214931839455,15.271792839182188,78.54930909371036,0.13888380343944462,0.7519835498428139,-1.2942395318913211
1973-06-30,1973,6,20.42406066294572,81.52158373543438,72.64314780273568,360.493193224682,Summer,15.372886948998008,15.283531129592204,79.05974315610982,0.5300309670125394,1.3793551764898442,0.06411706498184468
1973-07-31,1973,7,20.18726290063019,84.29010383889343,78.83691921082237,360.6235324327854,Summer,15.377854130659536,15.280345495213641,78.84734499758848,0.07355830398162055,1.3162827111050606,0.1358987068560714
1973-08-31,1973,8,18.570656682603026,95.24180664410704,75.5168272831201,361.0168224714776,Summer,15.353662654960203,15.278003803626792,78.82366421772556,-1.1887043523595509,0.8856902142406694,0.4198522919120719
1973-09-30,1973,9,18.2451863307372,80.82003670664167,61.82308450978259,360.9984678151808,Fall,15.358864960257272,15.278659358814442,78.12009086288771,0.20974606768491455,0.7989992873455197,0.045927492323222144
1973-10-31,1973,10,15.012261987766431,116.42214336757937,55.680292357983085,363.708124664047,Fall,15.350196526717543,15.276237593756344,78.26556154282169,0.657584129446267,-0.062108971109826376,0.9690118748821397
1973-11-30,1973,11,12.870447783490942,93.19929296730484,54.528134230843285,357.72162298456584,Fall,15.351278215597977,15.278508392094285,78.13576219844532,1.2573341989096676,-0.6325936789838776,0.3668944011283852
1973-12-31,1973,12,11.288332386915359,75.1630488054519,49.1459249941092,362.10926716130797,Winter,15.355086710433376,15.282508874642328,78.00335850132481,0.25287296734735953,-1.053999344347729,-0.10074577152726878
1974-01-31,1974,1,9.918068428071924,71.64465699001416,61.71964114066078,361.2655339667116,Winter,15.360321079563317,15.23286365726087,77.93020310403053,-0.5181962094959847,-1.4189771434073668,-0.1919699388914186
1974-02-28,1974,2,10.2500308635945,44.93877513969727,60.11220181162898,361.8594427104545,Winter,15.348483935211561,15.221720947392429,77.66393757501648,-0.8617388776310708,-1.3305570121577863,-0.8843947634465025
1974-03-31,1974,3,12.507881886351834,9.467878742084622,58.32742568303383,362.2996875749982,Spring,15.332316346713652,15.22285550808754,77.0171910606616,0.3012098880309555,-0.7291652207644891,-1.804077152239706
1974-04-30,1974,4,15.613334312809176,45.57696394253292,67.6380574577823,366.5536111894627,Spring,15.339302005566934,15.228228749076772,76.89845867583469,-0.37230892386994263,0.09799014910269492,-0.8678479303438446
1974-05-31,1974,5,17.317867379249805,63.002008829259644,75.12235250820945,360.2546988652437,Spring,15.334427278462215,15.225047187056868,76.4651889382098,-0.750804186029363,0.5520024749752744,-0.4160548116525385
1974-06-30,1974,6,19.20853186062333,65.22025794896382,75.78113297603888,361.86551372386504,Summer,15.326453509082997,15.215751822125464,76.53828723166107,-1.215528802322389,1.0555919890382262,-0.35854048705020725
1974-07-31,1974,7,21.015615276876588,84.86748143717779,79.78330484106338,360.0650078174637,Summer,15.321490964000818,15.227271799830913,76.1124285153986,0.8283523762463965,1.5369191988248512,0.15086883907019777
1974-08-31,1974,8,18.854366066713403,126.50089179261028,69.07401477915352,361.24953795948926,Summer,15.303349089016274,15.223374068639965,76.4730385111147,0.28370938411037727,0.9612578637558546,1.2303316713618822
1974-09-30,1974,9,17.777648918934805,98.96450128267784,56.780767472825744,366.2353138349769,Fall,15.297753930986437,15.222207577853677,76.06590705871115,-0.4675374118023967,0.6744679702686939,0.5163735824813984
1974-10-31,1974,10,15.302267989998555,85.81681061288208,59.71301882463124,362.10209372487867,Fall,15.29533483658896,15.220119784466041,75.59466652989698,0.2900060022321238,0.015135819374266668,0.1754828582445643
1974-11-30,1974,11,13.337173184961328,98.78190902184518,48.60182949827003,361.0596164517456,Fall,15.31589848793332,15.229103893429771,75.19186869206474,0.4667254014703861,-0.5082786455959559,0.5116393664431187
1974-12-31,1974,12,11.460126640205932,65.8485289816078,47.979984924167184,363.56105237520075,Winter,15.331659074584703,15.23597860669263,75.66198211032598,0.17179425329057274,-1.008240942798578,-0.34225079993222174
1975-01-31,1975,1,10.518852425994941,38.979152141672316,42.84973591862863,363.5884634681982,Winter,15.330169998622722,15.241944537739137,75.40462449468615,0.600783997923017,-1.2589548208051808,-1.038914690253297
1975-02-28,1975,2,10.357384530099605,64.05864582558385,59.92946460050503,360.02598981423523,Winter,15.315338087833709,15.2295974571163,75.60507763346844,0.10735366650510514,-1.3019627368218964,-0.38865853652112886
1975-03-31,1975,3,13.930193837725435,49.357447077506585,58.970165727636896,361.36629881159246,Spring,15.333075004174406,15.234280204078043,75.81695510610652,1.422311951373601,-0.3503241352653782,-0.7698283110652349
1975-04-30,1975,4,14.618499633780699,203.15194768452767,70.56968328026387,365.96787219104675,Spring,15.297778662346355,15.22936779497107,78.66812123763358,-0.994834679028477,-0.16698987116032185,3.217725093732357
1975-05-31,1975,5,17.459430801488814,45.779542445552906,76.19019215274568,366.46471236854893,Spring,15.294562673982421,15.233108989278195,78.35676148890671,0.14156342223900964,0.5897087183181655,-0.8625955149696419
1975-06-30,1975,6,19.591299173091077,48.54376883989768,83.4953414939367,363.2022094545678,Summer,15.276065308611352,15.264979114457535,77.92495386146467,0.3827673124677453,1.1575442956393316,-0.7909251995364145
1975-07-31,1975,7,19.558962422376887,112.06603305720756,76.62342190132621,362.387588948851,Summer,15.256006999625802,15.257751078380872,78.38637554087384,-1.4566528544997013,1.1489312134457614,0.8560675080079188
1975-08-31,1975,8,19.829020562888683,110.31979090183191,72.70661085928046,361.13658184206963,Summer,15.251917699510546,15.258296370289226,78.09164677122361,0.9746544961752797,1.2208627745920733,0.8107912866554929
1975-09-30,1975,9,17.86363135600286,118.29519559671552,67.47182772396395,366.6308246485631,Fall,15.253307627348361,15.26201636569545,78.22259500051561,0.0859824370680542,0.6973698939720436,1.0175760027552179
1975-10-31,1975,10,15.38858368559491,96.01936153897609,51.98236718580471,366.01963399410243,Fall,15.252757540910663,15.261418180872132,78.15923686274795,0.08631569559635466,0.038126508430738275,0.44001258149469263
1975-11-30,1975,11,13.982653545008603,118.0395316848812,57.70039501662573,365.03118224100155,Fall,15.28189427728047,15.27929065595477,78.40684597735094,0.6454803600472747,-0.33635118619964927,1.0109471993968728
1975-12-31,1975,12,10.979346866924356,67.46821233279645,38.12912090642115,365.0105422226858,Winter,15.296334153608829,15.283931685475856,78.67575441890781,-0.48077977328157573,-1.136299440106505,-0.30025597023262557
1976-01-31,1976,1,9.905880817848892,45.23144135376907,48.44841790778408,366.5084480569382,Winter,15.292448282772579,15.283031030768289,78.20393074892061,-0.612971608146049,-1.4222233844883578,-0.8768065717115247
1976-02-29,1976,2,11.132541162768037,48.40891425545519,46.96293440906524,364.4753760193425,Winter,15.294073129993421,15.281518490039797,78.22621646535,0.7751566326684323,-1.095495245728722,-0.7944216825395375
1976-03-31,1976,3,13.351734518775169,53.95815213329463,51.66307610737634,364.9999792926611,Spring,15.30056780867214,15.2883834300427,78.54800868018768,-0.5784593189502658,-0.5044001493891126,-0.6505421399910554
1976-04-30,1976,4,14.967082393901565,54.57959018205349,74.4594006620932,367.94334126439543,Spring,15.285479048357304,15.290243323566528,78.81523525098295,0.3485827601208662,-0.07414281949705608,-0.6344296171282839
1976-05-31,1976,5,18.369445138031853,36.98020024019291,77.77195327880987,365.86584892019965,Spring,15.298715401379953,15.297173599195055,78.62571859126803,0.9100143365430391,0.8320963455491498,-1.0907431199390785
1976-06-30,1976,6,19.631939817076525,68.32769741255912,78.63703036597055,365.0404653221379,Summer,15.313774280886783,15.295822715165674,78.07061425845914,0.040640643985447866,1.1683691682475952,-0.2779714110146227
1976-07-31,1976,7,19.85051337540797,78.26281250013385,80.53982516098863,367.91648937717537,Summer,15.302791773175079,15.288580703664968,77.17397996607441,0.29155095303108425,1.2265875105878388,-0.020375711310481652
1976-08-31,1976,8,24.050073782907077,102.56369583185928,70.87443400371933,365.38353029205155,Summer,15.38116281053464,15.32848509993376,76.86560529349363,4.221053220018394,2.3451649238336256,0.6096927871504252
1976-09-30,1976,9,17.919161089822108,117.9069196596447,58.292764720290826,367.1319777513094,Fall,15.384731651678662,15.333062329686442,76.74279184908598,0.05552973381924886,0.7121605625150762,1.0075088610254632
1976-10-31,1976,10,14.883241548469995,123.72844701994569,62.76117562460397,364.41976158343704,Fall,15.379848276910685,15.323490570698556,76.83641088989103,-0.5053421371249147,-0.09647431777476143,1.1584482714404467
1976-11-30,1976,11,13.987860745164792,77.03828360169186,49.62973079787576,366.25475900120136,Fall,15.384300075375887,15.333239830771623,76.55287041935777,0.005207200156188918,-0.334964218061136,-0.052125054485841475
1976-12-31,1976,12,11.271949319180031,70.45397492224116,47.58227655313668,370.4979263613371,Winter,15.37073282872193,15.335077622802178,76.76527176832653,0.29260245225567516,-1.0583630700118936,-0.22284170813310045
1977-01-31,1977,1,9.62802796715252,60.7737295244782,53.34398217187876,370.4551661756623,Winter,15.354560581335601,15.33359354631066,76.65824361114129,-0.2778528506963731,-1.4962311121638368,-0.4738291969104703
1977-02-28,1977,2,10.50980520246291,44.09615756869826,53.03952747495,369.861975311748,Winter,15.351180653664182,15.333210728009625,76.84459769339296,-0.6227359603051266,-1.2613646015711495,-0.9062419852321818
1977-03-31,1977,3,12.923995371487022,66.91599179542452,63.786028905802326,369.3523141862719,Spring,15.350715184386662,15.337918632957347,77.62788881916289,-0.4277391472881469,-0.6183309665439639,-0.31457383514525494
1977-04-30,1977,4,15.426180155157702,35.02879583571256,71.22644575927539,368.18189915114357,Spring,15.35988346973416,15.33690814623947,77.3186225012395,0.4590977612561371,0.04814054742292098,-1.141338747523355
1977-05-31,1977,5,18.736973667751723,48.10097945927884,86.35689489341627,371.16851358040844,Spring,15.373336568166026,15.346340920399715,77.0950096826623,0.3675285297198698,0.9299897134678411,-0.8024057550525476
1977-06-30,1977,6,19.501612933086648,67.05465531569088,68.5735655989109,369.2060907669556,Summer,15.366796288785249,15.347644954709027,76.62515610898761,-0.13032688398987702,1.133655842417239,-0.3109785948071611
1977-07-31,1977,7,20.57874754175335,75.90405942668971,89.71549000457392,369.0937291468238,Summer,15.374547004536996,15.349568339048668,76.29215826300842,0.7282341663453806,1.4205569290472615,-0.08153299464613528
1977-08-31,1977,8,19.422739862299462,121.08818495428343,74.40361607624702,371.9871958127358,Summer,15.368936651659277,15.353424409855736,76.45268861911693,-4.627333920607615,1.1126475398962563,1.0899920786121264
1977-09-30,1977,9,18.381553053560967,98.90101407032621,58.04460751119374,368.5110291209631,Fall,15.374705198167755,15.359995569431089,76.09682957201304,0.4623919637388596,0.8353213594835059,0.5147274985916972
1977-10-31,1977,10,14.805156406978938,86.95292370546412,54.935172028009355,369.90442241602506,Fall,15.382213173978736,15.358431110201137,75.58674034880742,-0.07808514149105683,-0.11727275073122705,0.2049397738864088
1977-11-30,1977,11,13.543277524163251,107.69046764976949,44.59267326085791,369.7426104977479,Fall,15.414382572971768,15.362912906751552,75.619308899301,-0.44458322100154035,-0.45338155251175105,0.74261871322346
1977-12-31,1977,12,12.238750251075002,75.78988339505487,45.59225246454853,370.0013446699153,Winter,15.434437420163553,15.377176906363262,75.596570398833,0.9668009318949711,-0.8008500018365734,-0.08449332822044908
1978-01-31,1978,1,10.279350751070442,46.285951725810676,42.51997347379601,370.3191872690768,Winter,15.431822188721927,15.38464899088249,75.34988178117182,0.651322783917923,-1.3227474890870066,-0.8494654352740563
1978-02-28,1978,2,10.208297653833496,54.346030728028225,59.09217480127896,370.55607305396467,Winter,15.416764320598725,15.384350072232804,75.53369487568293,-0.30150754862941476,-1.3416728960340005,-0.6404853004748612
1978-03-31,1978,3,13.527405479721596,29.5885865642006,61.2134681194944,371.00096921807074,Spring,15.438776545288738,15.395234642042169,75.5517247439098,0.6034101082345735,-0.457609164140522,-1.2823914179231872
1978-04-30,1978,4,14.580013790102496,27.72859811962457,71.75204254442181,374.40922169235915,Spring,15.415349387845795,15.386830804465502,75.20308449700477,-0.8461663650552058,-0.17724080013642915,-1.330616830573051
1978-05-31,1978,5,17.267292208066284,58.58182172561559,72.42979441997964,374.11784826200875,Spring,15.401993065225579,15.379103998532516,75.69392117651513,-1.4696814596854395,0.5385314830933847,-0.5306605489540035
1978-06-30,1978,6,19.84129413291739,74.11160054709642,81.4028420895926,373.2859451874002,Summer,15.392280289725107,15.382583619361558,75.5704214567095,0.33968119983074274,1.2241319115687643,-0.12800751408649835
1978-07-31,1978,7,19.880287898272922,102.07911434228575,75.9460145097078,371.4923627584627,Summer,15.38716403968582,15.382509085172677,75.86690496509937,-0.6984596434804295,1.2345181284466584,0.5971286540960954
1978-08-31,1978,8,18.928138937823757,95.39987664142946,66.39444449225016,372.26191149427626,Summer,15.393122077272832,15.373392366116517,75.86953946505474,-0.49460092447570503,0.9809076983402025,0.4239506995503914
1978-09-30,1978,9,17.50869564973342,96.23087054866319,69.83217540191585,370.42591537210694,Fall,15.380847232589437,15.369856096423353,76.1263866957551,-0.872857403827549,0.6028306980413272,0.4454965452800965
1978-10-31,1978,10,16.30469705067808,300.78121092426585,54.06823507600012,373.43134079174666,Fall,15.402387816971295,15.376292171844419,79.19903782169987,1.4995406436991416,0.28213864749290113,5.7490373285843095
1978-11-30,1978,11,12.297845163871921,83.18473530589912,55.74526450635949,369.72008641616577,Fall,15.392844439977646,15.37206132778781,79.0321285273431,-1.2454323602913302,-0.7851097270748806,0.10723893007666464
1978-12-31,1978,12,10.911890482086358,93.67179018735621,49.41389325385139,372.12210648303756,Winter,15.386570408230494,15.370828559331935,79.34060755037484,-1.326859768988644,-1.1542668417241266,0.37914521563174336
