Date,Year,Month,Temperature_C,Rainfall_mm,Humidity_Percent,CO2_ppm
1952-10-31,1952,10,14.998391103933388,99.45165684748216,52.98112846967078,320.65908364686794
1952-11-30,1952,11,12.347596496153837,104.1665386803313,43.3045189349398,320.20934919976264
1952-12-31,1952,12,10.628711507643112,80.24452624878762,45.060035176448196,321.32221239672515
1953-01-31,1953,1,10.46120521225655,34.45965254650308,45.16586092932183,318.8101860831542
1953-02-28,1953,2,10.372549703452282,41.96302787393496,61.41237402608298,320.68856951613327
1953-03-31,1953,3,12.591144811885938,26.037373400099355,62.01233496677499,323.14844343325643
1953-04-30,1953,4,14.366141741523515,62.56865204711954,69.96075439911132,323.795841878266
1953-05-31,1953,5,17.527806540020787,52.97394589537017,72.99859950843162,321.71056308245954
1953-06-30,1953,6,18.768058823800153,65.21719263578737,70.92473405186016,323.4304253973291
1953-07-31,1953,7,20.0646142079843,84.22893743491532,75.25872416269647,322.47716362814805
1953-08-31,1953,8,19.43266415393818,103.19455157343937,68.45030107289713,321.1910841642503
1953-09-30,1953,9,17.668887317195118,121.70362773970096,65.72886097747484,320.4796481848203
1953-10-31,1953,10,15.569236648302784,108.88581875710452,62.04015254605656,321.57385660311905
1953-11-30,1953,11,12.182843779138212,105.32093241024072,50.35259210635232,322.1033205791473
1953-12-31,1953,12,11.220669486440567,62.84843506707061,53.944551363925115,323.4806301656995
1954-01-31,1954,1,9.378509076694058,49.39650653954712,53.63254844057896,324.91663317542753
1954-02-28,1954,2,10.9441496881636,35.25213367318666,68.5487824167077,321.0901470202085
1954-03-31,1954,3,12.325453825318712,29.289032317876313,77.52359040261102,324.35681169412425
1954-04-30,1954,4,14.77724948642413,39.253889926348165,63.09087496378952,325.34512413891036
1954-05-31,1954,5,17.571392700614368,73.56074581455479,79.2068651695735,322.05333022495404
1954-06-30,1954,6,19.025146965878275,79.60516833790615,70.84834000197256,324.89328656390353
1954-07-31,1954,7,19.58451557999884,136.2817237757778,80.60260419499056,325.3297994125208
1954-08-31,1954,8,19.831464651326982,95.97978595277814,62.14041745925851,322.44727432287266
1954-09-30,1954,9,17.944867505354438,152.749116941752,66.53047267792373,320.33535377138173
1954-10-31,1954,10,15.55564670735063,116.51717126142574,57.27114220816966,322.83143940127206
1954-11-30,1954,11,12.15722238434881,124.04372778224693,53.481726722339545,323.9567026715117
1954-12-31,1954,12,10.887709370080549,86.9865939078503,49.32645984144816,325.4722168270519
1955-01-31,1955,1,9.831948203917635,54.86811695237405,49.936216079743005,324.0600239152794
1955-02-28,1955,2,10.944770072657176,50.848020542183534,55.75113567551946,324.0700710683622
1955-03-31,1955,3,12.025213679697751,25.671962219551006,71.99264290786442,325.4049447534063
1955-04-30,1955,4,14.914565521769115,40.55345577622733,73.79127161452088,327.42019607682636
1955-05-31,1955,5,18.003550517385598,70.50471637914316,73.79244231424448,325.1149565969877
1955-06-30,1955,6,19.892823251003737,75.21694946426983,78.54568546647793,330.4717473452722
1955-07-31,1955,7,20.436935810531548,110.1490016603856,78.9821403104076,328.6817562126158
1955-08-31,1955,8,19.72610695517719,131.94573669133464,72.85857965047458,325.7603296854491
1955-09-30,1955,9,17.705954829627164,114.76563576964446,70.63427733877178,329.1363009390582
1955-10-31,1955,10,15.451255928944867,110.61434213689856,59.75243848358825,323.9559053135101
1955-11-30,1955,11,12.241317517110947,91.46494258264653,52.963581481348776,325.4425773690453
1955-12-31,1955,12,10.21790757554568,66.54576327406339,53.66842885990375,325.10580040998565
1956-01-31,1956,1,10.147583721438151,49.738682462779614,52.21233690553583,325.2809496170981
1956-02-29,1956,2,11.307060022227281,261.92889384962655,60.33319192818568,327.4557565418602
1956-03-31,1956,3,12.270274569462387,55.19215789824645,65.98589785067864,325.7720906660867
1956-04-30,1956,4,18.793848978791143,29.482841405336472,69.97493574178918,327.8841079700018
1956-05-31,1956,5,17.83787235288321,70.3653230349345,70.08354126871957,324.9988501431087
1956-06-30,1956,6,19.093862644174518,69.07408950370028,68.51893027742452,327.07729514097326
1956-07-31,1956,7,20.65215810567137,100.47570152156125,72.82792950282597,327.59258200331897
1956-08-31,1956,8,19.745909694143744,117.96691153138839,70.1859096063988,324.85767657347327
1956-09-30,1956,9,17.15103075116443,96.97110671537315,63.148152788079734,329.75920008624183
1956-10-31,1956,10,15.376760293118565,99.5693536324016,52.310801058598,326.3547945899813
1956-11-30,1956,11,13.039250759037662,78.81732871002012,62.94535867144553,327.23123703055643
1956-12-31,1956,12,10.24877482451802,47.9971463743495,49.3071817931435,324.14012016565715
1957-01-31,1957,1,10.353642038253199,59.453768310876335,49.350800611288534,327.9080018478043
1957-02-28,1957,2,9.898375231702781,55.52840840418515,59.44389238890748,328.57387578235387
1957-03-31,1957,3,13.403967709759817,24.55314997504674,65.87327939654442,328.69186562123923
1957-04-30,1957,4,15.22524951876077,21.378313883978205,76.25413614363771,328.9136995942023
1957-05-31,1957,5,17.81830282850058,46.12979497685444,73.61474658067809,327.33477486591175
1957-06-30,1957,6,19.576229080350537,85.08141083079549,76.7034784675513,327.26156175151095
1957-07-31,1957,7,20.547644011687378,97.04205387375669,76.76249952271122,330.68909096232585
1957-08-31,1957,8,19.47592543988021,107.21027767260355,74.90532128945023,330.1260093178949
1957-09-30,1957,9,17.115987659571093,109.27692626667398,57.621400652914915,327.737259911745
1957-10-31,1957,10,14.495110619646914,112.66236350408866,58.19724319458469,329.26195258401054
1957-11-30,1957,11,13.532430810672388,95.34496045366787,52.42056870892185,328.2188651906669
1957-12-31,1957,12,10.28791263727714,68.43398305141527,50.512244188052314,328.55537310553194
1958-01-31,1958,1,10.03885233166791,68.59749957303107,58.00728168829601,330.263404119289
1958-02-28,1958,2,10.38387903193881,19.093289478565037,51.57872673186813,328.95020375477793
1958-03-31,1958,3,12.023106539604212,28.006999579206038,65.19704411915828,332.68050738800673
1958-04-30,1958,4,15.09460150374035,25.297952059558,60.859018212966824,330.6039271840773
1958-05-31,1958,5,17.95130675331067,45.097530793796416,74.11160970146273,330.90797580769754
1958-06-30,1958,6,19.557216014742636,57.66258796580033,84.65912776104739,330.8369174253389
1958-07-31,1958,7,20.3498537361327,105.24909403079023,71.25019974461333,330.290553053277
1958-08-31,1958,8,19.622975179808616,144.89853236859258,72.88974589621299,329.5941479414194
1958-09-30,1958,9,17.419452129644387,124.85758725230026,62.05598292463391,333.5211397582002
1958-10-31,1958,10,14.643200961413184,120.17962792786554,61.79014758853066,331.76918948703207
1958-11-30,1958,11,12.556554359346826,103.97010803241261,52.50937949975326,335.70885069507653
1958-12-31,1958,12,5.663210604729176,72.8327710415327,51.17582193512726,330.7855022462349
1959-01-31,1959,1,10.385467173366772,62.750888054483795,46.52020699809685,332.6308327276465
1959-02-28,1959,2,11.005276531522684,33.40973417465125,54.5614022046046,332.7184506950909
1959-03-31,1959,3,12.063035541739268,28.986671172631713,57.17076591141307,332.98496577184477
1959-04-30,1959,4,15.587521657318197,35.636553432389626,70.01536735672705,330.6623536709458
1959-05-31,1959,5,18.085530238010243,57.84928824740626,66.927136043127,331.23816869748356
1959-06-30,1959,6,19.575470571661675,59.00891207326315,72.66557823038067,330.84958630277526
1959-07-31,1959,7,18.886356449104248,65.74122734006708,85.36987535705448,336.6344355389065
1959-08-31,1959,8,19.75350648005612,84.01933182882553,73.2176469659757,332.77203608089627
1959-09-30,1959,9,16.818426417155386,106.31633380436125,59.92297446859735,333.19523168264527
1959-10-31,1959,10,15.745621614904696,135.68038954755522,59.890556797681256,330.6890033936082
1959-11-30,1959,11,13.018882618059022,83.38281215892447,55.81057911011757,329.45777882593194
1959-12-31,1959,12,10.990113802927278,82.20641507618774,51.45528886537411,331.6929823528132
1960-01-31,1960,1,9.532980696439042,53.85223367016529,54.169609078777896,333.18896370973147
1960-02-29,1960,2,11.099193275897253,26.124995031134688,60.14117142782756,336.02103263378933
1960-03-31,1960,3,12.073570430657224,6.648924677979267,58.1174083648493,335.4507602295758
1960-04-30,1960,4,14.65522106093667,58.55727873074915,74.65868097432502,336.7078527145526
1960-05-31,1960,5,17.590004580941596,89.45648995423821,83.0376333478437,333.8780983167672
1960-06-30,1960,6,19.667150316240466,95.59305479617822,81.7979317686119,335.8493038849655
1960-07-31,1960,7,20.189068494525863,85.97150357024249,73.45645672780795,333.9481672973983
1960-08-31,1960,8,19.578638109702577,114.45315347136221,74.56020320170336,332.6729803466979
1960-09-30,1960,9,17.30874264242858,115.7060492261533,59.98861400255649,334.99266930395913
1960-10-31,1960,10,15.282688196062463,128.52314193564214,53.69764487069442,335.651807718651
1960-11-30,1960,11,12.502770217144263,103.73889592771225,47.94965305285569,333.1171812467915
1960-12-31,1960,12,10.081081449140928,78.76264289841674,41.92894639345728,337.6111575266111
1961-01-31,1961,1,10.32430412417547,47.506817291256766,47.69927620967599,337.7877719480319
1961-02-28,1961,2,11.519548876652367,67.60575437051045,59.49231980354167,333.8540425682136
1961-03-31,1961,3,12.356053833948446,52.977966549936205,60.230156927954106,336.3053820621632
1961-04-30,1961,4,15.456841380708509,51.58120913607944,77.53401640693228,338.4075648519895
1961-05-31,1961,5,17.203213239516217,55.81725112371149,70.6251725364935,337.69333979197125
1961-06-30,1961,6,18.85292147987513,81.68492756062142,80.50079998960074,336.2220062344828
1961-07-31,1961,7,21.616818022284132,97.2378919855143,74.50206954891956,336.69528466538145
1961-08-31,1961,8,19.286720992137997,90.29941695899828,70.84726026110347,334.182126894145
1961-09-30,1961,9,16.95082543861122,119.14795666150842,62.89542143658954,337.3907594968879
1961-10-31,1961,10,15.026087323774975,99.647664687073,58.92051846432028,333.7029083716195
1961-11-30,1961,11,13.600784028633402,101.93884000376421,48.86701109657568,334.5810723159836
1961-12-31,1961,12,10.539194756070057,62.808465514045224,43.601683205258595,336.23909230713934
1962-01-31,1962,1,10.113596091433505,60.96893417444231,55.895755308652305,337.2209768266839
1962-02-28,1962,2,10.352508208571253,43.63786527670364,52.28357777707159,336.362688170207
1962-03-31,1962,3,12.974867863637883,37.562686091129855,60.53633065801939,339.71903094079926
1962-04-30,1962,4,15.7422304180911,28.831505151224718,71.77565885056246,338.0624463916232
1962-05-31,1962,5,18.069398235144657,42.71452256075964,74.68108166230539,338.7506473522182
1962-06-30,1962,6,19.087951703312704,69.51617572825768,74.23227588229769,336.08793153914985
1962-07-31,1962,7,19.918991298835028,101.03797790897033,78.66937466567566,335.59377990483955
1962-08-31,1962,8,19.429007632950647,103.76533063074461,73.39219219467063,335.16152292397885
1962-09-30,1962,9,17.40670915714252,110.8233682581919,57.223912606806195,337.2396127852693
1962-10-31,1962,10,15.225003215451204,113.64829034694311,56.389971591836726,337.7080785389521
1962-11-30,1962,11,12.517846888821563,89.02589908703087,57.62583702330969,340.4312656905387
1962-12-31,1962,12,11.09368431826337,81.4649623987337,47.63734753454892,341.39468861509675
1963-01-31,1963,1,10.273927779673912,56.29125078505425,51.06396877577722,339.85603722391346
1963-02-28,1963,2,11.338449447994936,32.58718796392091,51.01089012864082,338.22461903601493
1963-03-31,1963,3,13.200557204348348,42.64960727920297,66.96055896811176,344.5020058214138
1963-04-30,1963,4,15.137082070106494,30.172942671703275,73.31222237180121,334.3690214115086
1963-05-31,1963,5,17.70611909545372,49.593292021250164,79.92297314514587,340.92002293370916
1963-06-30,1963,6,19.015465813743983,69.5320187768341,78.24366828564261,342.7813347036588
1963-07-31,1963,7,20.569539026057754,85.76499039547464,75.53518487217295,339.9989018502273
1963-08-31,1963,8,18.851659673024855,451.5667453461497,64.31775334606512,335.66543658484795
1963-09-30,1963,9,18.166519708219045,131.74036562733812,59.4056885383193,340.1699647917079
1963-10-31,1963,10,15.302873794738222,113.28066328093138,50.777585859460885,339.054224316612
1963-11-30,1963,11,12.597951982938115,101.09776262658778,39.46461998879957,341.27648505489736
1963-12-31,1963,12,10.808274481150107,48.74708659521231,47.436036512897786,340.9601729601026
1964-01-31,1964,1,15.875494513847112,68.14664657770024,54.92495989446152,343.73572576256583
1964-02-29,1964,2,11.587156047807486,63.067560842788126,55.974604571213575,343.79329658310473
1964-03-31,1964,3,12.371734602938579,29.871318998188617,66.48935285300706,341.51750662763
1964-04-30,1964,4,14.968545394101138,29.092464109747894,69.58089627966372,343.07715791650116
1964-05-31,1964,5,17.699654821638337,64.20790357633216,73.95237057538807,336.78087225598273
1964-06-30,1964,6,20.323975652391592,75.17107855814261,91.2056599051894,344.28361070595287
1964-07-31,1964,7,19.63321795222268,124.88347422972859,70.06078632239593,339.94198131904113
1964-08-31,1964,8,19.322093809627503,72.7335934570534,69.81950363819507,342.18434127645014
1964-09-30,1964,9,17.917627813289165,136.39989207442022,71.336597540169,342.8147468620802
1964-10-31,1964,10,15.552803196514837,135.83290078854387,56.2229455487156,342.8357072919424
1964-11-30,1964,11,12.259080109313649,79.65533055833885,50.30493938830946,343.6786708799091
1964-12-31,1964,12,10.635161048663084,64.92170338305598,33.18476814813008,341.6165521053536
1965-01-31,1965,1,9.802940700413899,59.79846909610899,59.000674093001976,345.3523129374994
1965-02-28,1965,2,11.839034204840182,49.339972422974135,56.085283037690914,340.29165480046566
1965-03-31,1965,3,13.368264202316018,16.563832345779822,67.71400595185548,344.9104059330242
1965-04-30,1965,4,15.207988726617492,41.533376935429466,71.6215552852322,342.34196879063506
1965-05-31,1965,5,17.010487484634016,67.14328809214992,77.71011578186273,339.96017101753125
1965-06-30,1965,6,15.766884151570233,70.6167632629807,79.4243231272106,347.1356234798513
1965-07-31,1965,7,20.426326751576113,131.45338931639645,69.16805731533546,345.542120313155
1965-08-31,1965,8,19.76358553388667,113.17432917389444,69.06971994001769,344.8982170432053
1965-09-30,1965,9,17.417231907255864,95.32821697630736,61.395943521793875,343.20049910684986
1965-10-31,1965,10,15.460365864393143,157.74564390159242,55.84357100001043,345.591111699887
1965-11-30,1965,11,11.837956535092307,122.76229582613382,48.52738465336025,340.8181096546805
1965-12-31,1965,12,10.422423324393662,77.50393840218346,56.51926325961843,343.84095121050933
1966-01-31,1966,1,10.01395938275681,56.84434544490496,50.729132140811295,342.40448619140506
1966-02-28,1966,2,11.314046050187029,43.65286355765037,51.69761013540567,343.96618322799463
1966-03-31,1966,3,12.52794171842699,42.19266445447049,57.95398864468275,346.7371882809074
1966-04-30,1966,4,14.743895171042135,13.438378036172093,70.12037929998422,343.9138188286674
1966-05-31,1966,5,17.537812062608523,50.17345595147872,75.39264545163594,349.9499264685846
1966-06-30,1966,6,19.794045900602523,49.363571694453384,80.70103549393534,346.47040436121154
1966-07-31,1966,7,20.71955475549252,99.58040813081507,71.72830714655292,345.348462998183
1966-08-31,1966,8,19.26154623065217,92.89976299823914,67.99134569253124,347.2975651305444
1966-09-30,1966,9,17.369893519500216,107.43903655319588,56.62240143727175,345.4575688668652
1966-10-31,1966,10,16.031852627016274,100.05435051017025,56.8357334142819,343.1284305049489
1966-11-30,1966,11,12.817949536396785,120.85875720811133,45.30160882698167,343.16602153016925
1966-12-31,1966,12,11.05141427551337,70.09099807618229,53.24054762033727,343.5163194908412
1967-01-31,1967,1,9.806117146134753,75.63752384953052,49.0639323783166,349.9563623192865
1967-02-28,1967,2,10.55574339858695,46.21555997449758,54.48795642309254,346.3268166081785
1967-03-31,1967,3,12.359046777760575,67.84936075701765,59.34961752410689,344.2020948123314
1967-04-30,1967,4,15.547438561302998,49.002645702503806,67.76540931064102,346.9290450855517
1967-05-31,1967,5,17.605040768522098,72.31498265589275,78.29630953528434,343.6416930457532
1967-06-30,1967,6,19.34512881596939,75.33096583678635,71.2245309181396,347.9298156738956
1967-07-31,1967,7,20.347941420996406,91.67492433240727,82.05138267803288,345.3354364654655
1967-08-31,1967,8,18.96001136545114,128.61668706933057,70.62069740095869,346.3179026312159
1967-09-30,1967,9,17.593013904518564,116.89697094866358,56.803975587002896,346.86505286559446
1967-10-31,1967,10,14.992891514573385,104.26710646193301,59.30201116653382,350.3707840666027
1967-11-30,1967,11,13.005461938113202,83.35365489884414,49.70558491179306,348.6552686088138
1967-12-31,1967,12,10.527070297670118,73.77707992130055,46.46515598686075,348.3611224514616
1968-01-31,1968,1,9.382700608763043,58.46778745238369,57.2241342611505,350.5125562708818
1968-02-29,1968,2,10.244167891795602,24.209274938592866,60.93441082990348,348.57271924478556
1968-03-31,1968,3,12.221257102597837,27.82743422465477,55.03289141901586,348.7097728550904
1968-04-30,1968,4,15.588474299302513,49.00867249109425,75.80996154189363,349.48694211124365
1968-05-31,1968,5,18.19450892002462,84.81641226711216,79.37889625102517,348.16752480113314
1968-06-30,1968,6,19.42373963343233,50.89553999146686,70.00807387507268,351.64381109138105
1968-07-31,1968,7,19.889232000938605,97.0339933501735,76.37694937566111,351.50844044969745
1968-08-31,1968,8,20.022145224563104,96.66265343588188,73.43688028035419,347.00908747594866
1968-09-30,1968,9,17.93304801291302,123.03443799691384,64.10556910522115,348.1986518251398
1968-10-31,1968,10,15.532368000150258,107.6939025715407,43.15430794089685,346.39155191326273
1968-11-30,1968,11,12.805546450664814,100.98725362988651,46.48928372191068,347.7119885554745
1968-12-31,1968,12,11.059822696791468,83.10727063268287,44.66055522846832,350.33834632267207
1969-01-31,1969,1,9.604006280275446,76.03398082767092,50.91490249148205,350.4008026441729
1969-02-28,1969,2,10.960259524699774,60.91470688054038,54.11187184078696,349.21616706416444
1969-03-31,1969,3,13.477937196226348,48.27266960337706,69.50167492715032,353.6897841125283
1969-04-30,1969,4,15.194194781612465,52.7009070321475,79.60174402160072,351.2657191719779
1969-05-31,1969,5,17.610351005532777,88.99819308675367,70.35506497476455,352.79588667476133
1969-06-30,1969,6,19.686958023376448,60.83436034188681,70.36662892719615,350.43411382865185
1969-07-31,1969,7,21.313367981807307,110.4190044129252,75.07751118771372,351.5664720338977
1969-08-31,1969,8,19.942878565786025,104.86429204964611,70.86445608284288,351.35274441130053
1969-09-30,1969,9,18.113358400725016,123.39238842689059,67.92677813762083,348.4083637486029
1969-10-31,1969,10,15.44741365384728,114.09124234173234,55.61062851471075,351.3015627328513
1969-11-30,1969,11,12.103354104299761,122.94977929177838,46.09898637222348,350.94244137198
1969-12-31,1969,12,10.514491441122907,37.641723885933416,49.87683464312272,354.27627448793965
1970-01-31,1970,1,10.608196983713816,54.42060908006282,55.85468698324662,350.9963627785022
1970-02-28,1970,2,11.24729917744039,52.03145749864558,55.658303785428394,351.4104606366045
1970-03-31,1970,3,12.865978857283629,36.644798719223,61.627800771792856,353.95161204937637
1970-04-30,1970,4,16.73628014346377,32.0819797929028,71.21333875855733,356.2230141967685
1970-05-31,1970,5,17.652390103324777,64.4611273691653,70.78644767543037,351.8547096845767
1970-06-30,1970,6,20.701141095355133,74.45222648642005,86.48108251140336,354.8597763558689
1970-07-31,1970,7,20.762460961510047,84.3807322926582,81.4943948970772,355.4485392263839
1970-08-31,1970,8,20.074378569804004,128.00351708084605,76.84388093678457,351.4772108149861
1970-09-30,1970,9,17.780235685733945,110.43830183919547,53.12471439747952,354.6045300324352
1970-10-31,1970,10,15.421588871856772,99.82084980503544,53.90660480738137,354.5041410105098
1970-11-30,1970,11,12.234449362820081,103.18298480870097,48.764475027600824,353.6840083617508
1970-12-31,1970,12,10.112954287222983,51.33370583938518,40.89823216715824,352.80422031525563
1971-01-31,1971,1,10.139033068023707,73.54086155300052,52.06112785253451,358.47928944922353
1971-02-28,1971,2,11.035050329517606,47.071771269692235,55.294386743583004,354.72750716830177
1971-03-31,1971,3,12.96205379805204,34.65061924303377,63.94477369868957,355.0944352060816
1971-04-30,1971,4,15.872408012791633,38.545995934336815,60.59833576829003,355.92145782948774
1971-05-31,1971,5,17.575263956673,48.35119982308849,84.87888971126891,356.9295459225705
1971-06-30,1971,6,18.728407046666735,101.63395738109162,78.78106009467913,351.6510584934077
1971-07-31,1971,7,20.509463838110232,132.06087004321876,79.77316293630756,353.49566304553673
1971-08-31,1971,8,19.3478115413334,121.06617618670612,72.58064509974905,355.8561601357706
1971-09-30,1971,9,17.705030621180857,125.27572632410343,73.17185620226303,354.513520869368
1971-10-31,1971,10,15.17624403454852,118.11130457164265,64.40358819040401,355.61385561356553
1971-11-30,1971,11,13.720752837252636,94.05071183368653,45.125739378858206,356.5165482388463
1971-12-31,1971,12,12.085984118417542,57.70989398411631,45.18972899421495,355.1837669283491
1972-01-31,1972,1,10.598362810332254,67.1954189555928,44.63462427168038,356.4390396888176
1972-02-29,1972,2,10.71260086274807,32.91491263359809,50.7926221124187,359.0050502442906
1972-03-31,1972,3,12.951923528138172,19.918524249228664,55.45059905707845,355.97540636356337
1972-04-30,1972,4,14.876083034307928,53.584774911115815,72.61628206962853,357.610920164008
1972-05-31,1972,5,17.929787761839723,61.51774857391091,75.94651315345504,359.9545233899477
1972-06-30,1972,6,19.89402969593318,95.24586973617163,77.28928443692766,359.7348010219795
1972-07-31,1972,7,20.11370459664857,95.88393018544168,81.98400669587234,354.92984409075575
1972-08-31,1972,8,19.759361034962577,111.45636358777276,69.8595987827129,352.1661452632562
1972-09-30,1972,9,18.035440263052287,120.25255689656022,64.76382497524448,358.022778313875
1972-10-31,1972,10,14.354677858320164,117.55827709780044,55.00921590467275,359.06160482157094
1972-11-30,1972,11,11.613113584581274,105.73635462015439,50.50064370217894,359.4756075405981
1972-12-31,1972,12,11.035459419568,77.1541934231359,52.75438680980768,356.896530533151
1973-01-31,1973,1,10.43626463756791,61.0872687854819,55.647712548351706,360.09265132748266
1973-02-28,1973,2,11.11176974122557,43.317245057360445,48.28511960654318,356.3171746614366
1973-03-31,1973,3,12.206671998320878,28.506794470588513,60.54407183698461,358.43160582256615
1973-04-30,1973,4,15.985643236679119,48.64701293392625,77.5013523958841,356.4499074721998
1973-05-31,1973,5,18.068671565279168,29.131620954994744,78.926492191979,355.18618640075147
1973-06-30,1973,6,20.42406066294572,81.52158373543438,72.64314780273568,360.493193224682
1973-07-31,1973,7,20.18726290063019,84.29010383889343,78.83691921082237,360.6235324327854
1973-08-31,1973,8,18.570656682603026,95.24180664410704,75.5168272831201,361.0168224714776
1973-09-30,1973,9,18.2451863307372,80.82003670664167,61.82308450978259,360.9984678151808
1973-10-31,1973,10,15.012261987766431,116.42214336757937,55.680292357983085,363.708124664047
1973-11-30,1973,11,12.870447783490942,93.19929296730484,54.528134230843285,357.72162298456584
1973-12-31,1973,12,11.288332386915359,75.1630488054519,49.1459249941092,362.10926716130797
1974-01-31,1974,1,9.918068428071924,71.64465699001416,61.71964114066078,361.2655339667116
1974-02-28,1974,2,10.2500308635945,44.93877513969727,60.11220181162898,361.8594427104545
1974-03-31,1974,3,12.507881886351834,9.467878742084622,58.32742568303383,362.2996875749982
1974-04-30,1974,4,15.613334312809176,45.57696394253292,67.6380574577823,366.5536111894627
1974-05-31,1974,5,17.317867379249805,63.002008829259644,75.12235250820945,360.2546988652437
1974-06-30,1974,6,19.20853186062333,65.22025794896382,75.78113297603888,361.86551372386504
1974-07-31,1974,7,21.015615276876588,84.86748143717779,79.78330484106338,360.0650078174637
1974-08-31,1974,8,18.854366066713403,126.50089179261028,69.07401477915352,361.24953795948926
1974-09-30,1974,9,17.777648918934805,98.96450128267784,56.780767472825744,366.2353138349769
1974-10-31,1974,10,15.302267989998555,85.81681061288208,59.71301882463124,362.10209372487867
1974-11-30,1974,11,13.337173184961328,98.78190902184518,48.60182949827003,361.0596164517456
1974-12-31,1974,12,11.460126640205932,65.8485289816078,47.979984924167184,363.56105237520075
1975-01-31,1975,1,10.518852425994941,38.979152141672316,42.84973591862863,363.5884634681982
1975-02-28,1975,2,10.357384530099605,64.05864582558385,59.92946460050503,360.02598981423523
1975-03-31,1975,3,13.930193837725435,49.357447077506585,58.970165727636896,361.36629881159246
1975-04-30,1975,4,14.618499633780699,203.15194768452767,70.56968328026387,365.96787219104675
1975-05-31,1975,5,17.459430801488814,45.779542445552906,76.19019215274568,366.46471236854893
1975-06-30,1975,6,19.591299173091077,48.54376883989768,83.4953414939367,363.2022094545678
1975-07-31,1975,7,19.558962422376887,112.06603305720756,76.62342190132621,362.387588948851
1975-08-31,1975,8,19.829020562888683,110.31979090183191,72.70661085928046,361.13658184206963
1975-09-30,1975,9,17.86363135600286,118.29519559671552,67.47182772396395,366.6308246485631
1975-10-31,1975,10,15.38858368559491,96.01936153897609,51.98236718580471,366.01963399410243
1975-11-30,1975,11,13.982653545008603,118.0395316848812,57.70039501662573,365.03118224100155
1975-12-31,1975,12,10.979346866924356,67.46821233279645,38.12912090642115,365.0105422226858
1976-01-31,1976,1,9.905880817848892,45.23144135376907,48.44841790778408,366.5084480569382
1976-02-29,1976,2,11.132541162768037,48.40891425545519,46.96293440906524,364.4753760193425
1976-03-31,1976,3,13.351734518775169,53.95815213329463,51.66307610737634,364.9999792926611
1976-04-30,1976,4,14.967082393901565,54.57959018205349,74.4594006620932,367.94334126439543
1976-05-31,1976,5,18.369445138031853,36.98020024019291,77.77195327880987,365.86584892019965
1976-06-30,1976,6,19.631939817076525,68.32769741255912,78.63703036597055,365.0404653221379
1976-07-31,1976,7,19.85051337540797,78.26281250013385,80.53982516098863,367.91648937717537
1976-08-31,1976,8,24.050073782907077,102.56369583185928,70.87443400371933,365.38353029205155
1976-09-30,1976,9,17.919161089822108,117.9069196596447,58.292764720290826,367.1319777513094
1976-10-31,1976,10,14.883241548469995,123.72844701994569,62.76117562460397,364.41976158343704
1976-11-30,1976,11,13.987860745164792,77.03828360169186,49.62973079787576,366.25475900120136
1976-12-31,1976,12,11.271949319180031,70.45397492224116,47.58227655313668,370.4979263613371
1977-01-31,1977,1,9.62802796715252,60.7737295244782,53.34398217187876,370.4551661756623
1977-02-28,1977,2,10.50980520246291,44.09615756869826,53.03952747495,369.861975311748
1977-03-31,1977,3,12.923995371487022,66.91599179542452,63.786028905802326,369.3523141862719
1977-04-30,1977,4,15.426180155157702,35.02879583571256,71.22644575927539,368.18189915114357
1977-05-31,1977,5,18.736973667751723,48.10097945927884,86.35689489341627,371.16851358040844
1977-06-30,1977,6,19.501612933086648,67.05465531569088,68.5735655989109,369.2060907669556
1977-07-31,1977,7,20.57874754175335,75.90405942668971,89.71549000457392,369.0937291468238
1977-08-31,1977,8,19.422739862299462,121.08818495428343,74.40361607624702,371.9871958127358
1977-09-30,1977,9,18.381553053560967,98.90101407032621,58.04460751119374,368.5110291209631
1977-10-31,1977,10,14.805156406978938,86.95292370546412,54.935172028009355,369.90442241602506
1977-11-30,1977,11,13.543277524163251,107.69046764976949,44.59267326085791,369.7426104977479
1977-12-31,1977,12,12.238750251075002,75.78988339505487,45.59225246454853,370.0013446699153
1978-01-31,1978,1,10.279350751070442,46.285951725810676,42.51997347379601,370.3191872690768
1978-02-28,1978,2,10.208297653833496,54.346030728028225,59.09217480127896,370.55607305396467
1978-03-31,1978,3,13.527405479721596,29.5885865642006,61.2134681194944,371.00096921807074
1978-04-30,1978,4,14.580013790102496,27.72859811962457,71.75204254442181,374.40922169235915
1978-05-31,1978,5,17.267292208066284,58.58182172561559,72.42979441997964,374.11784826200875
1978-06-30,1978,6,19.84129413291739,74.11160054709642,81.4028420895926,373.2859451874002
1978-07-31,1978,7,19.880287898272922,102.07911434228575,75.9460145097078,371.4923627584627
1978-08-31,1978,8,18.928138937823757,95.39987664142946,66.39444449225016,372.26191149427626
1978-09-30,1978,9,17.50869564973342,96.23087054866319,69.83217540191585,370.42591537210694
1978-10-31,1978,10,16.30469705067808,300.78121092426585,54.06823507600012,373.43134079174666
1978-11-30,1978,11,12.297845163871921,83.18473530589912,55.74526450635949,369.72008641616577
1978-12-31,1978,12,10.911890482086358,93.67179018735621,49.41389325385139,372.12210648303756
1979-01-31,1979,1,11.008534737976392,54.75291950564902,46.20402744405583,369.81134812442986
1979-02-28,1979,2,7.384256869039379,43.53530873274753,59.26129409441245,370.8202251160622
